plot,plot_2,loc,size,RO,BO,WO,CO
6 81,6_81,W5,2,0,0,0,0
6 81,6_81,W5,3,0,0,0,0
6 81,6_81,W10,1,0,0,0,0
6 81,6_81,W10,2,0,0,0,0
6 81,6_81,W10,3,1,1,0,0
6 82,6_82,N5,1,0,0,0,0
6 82,6_82,N5,2,0,0,0,0
6 82,6_82,N5,3,0,0,0,0
6 82,6_82,N10,1,0,0,0,0
6 82,6_82,N10,2,0,0,0,0
6 82,6_82,N10,3,0,0,0,0
6 82,6_82,E5,1,0,0,0,0
6 82,6_82,E5,2,0,0,0,0
6 82,6_82,E5,3,0,0,0,0
6 82,6_82,E10,1,0,0,0,0
6 82,6_82,E10,2,0,0,0,0
6 82,6_82,E10,3,0,0,0,0
6 82,6_82,S5,1,0,0,0,0
6 82,6_82,S5,2,0,0,1,0
6 82,6_82,S5,3,0,0,0,0
6 82,6_82,S10,1,0,0,0,0
6 82,6_82,S10,2,0,0,0,0
6 82,6_82,S10,3,0,0,0,0
6 82,6_82,W5,1,0,0,0,0
6 82,6_82,W5,2,0,0,0,0
6 82,6_82,W5,3,0,0,0,0
6 82,6_82,W10,1,0,0,0,0
6 82,6_82,W10,2,0,0,0,0
6 82,6_82,W10,3,0,0,0,0
6 84,6_84,N5,1,0,1,0,0
6 84,6_84,N5,2,0,0,0,0
6 84,6_84,N5,3,0,0,0,0
6 84,6_84,N10,1,0,1,1,0
6 84,6_84,N10,2,0,0,0,0
6 84,6_84,N10,3,0,0,0,0
6 84,6_84,E5,1,1,0,0,0
6 84,6_84,E5,2,1,0,0,0
6 84,6_84,E5,3,0,0,0,0
6 84,6_84,E10,1,1,0,0,0
6 84,6_84,E10,2,1,0,0,0
6 84,6_84,E10,3,1,0,0,0
6 84,6_84,S5,1,0,1,1,0
6 84,6_84,S5,2,0,0,0,0
6 84,6_84,S5,3,0,0,0,0
6 84,6_84,S10,1,0,1,1,0
6 84,6_84,S10,2,0,0,0,0
6 84,6_84,S10,3,0,0,0,0
6 84,6_84,W5,1,1,1,0,0
6 84,6_84,W5,2,0,0,0,0
6 84,6_84,W5,3,0,0,0,0
6 84,6_84,W10,1,1,0,0,0
6 84,6_84,W10,2,0,0,0,0
6 84,6_84,W10,3,0,0,0,0
6 85,6_85,N5,1,1,0,0,0
6 85,6_85,N5,2,0,0,0,0
6 85,6_85,N5,3,0,0,0,0
6 85,6_85,N10,1,1,0,0,0
6 85,6_85,N10,2,0,0,0,0
6 85,6_85,N10,3,0,0,0,0
6 85,6_85,E5,1,1,0,0,0
6 85,6_85,E5,2,0,0,0,0
6 85,6_85,E5,3,0,0,0,0
6 85,6_85,E10,1,1,0,0,0
6 85,6_85,E10,2,0,0,0,0
6 85,6_85,E10,3,0,0,0,0
6 85,6_85,S5,1,1,0,0,0
6 85,6_85,S5,2,0,0,0,0
6 85,6_85,S5,3,0,0,0,0
6 85,6_85,S10,1,1,0,0,0
6 85,6_85,S10,2,0,0,0,0
6 85,6_85,S10,3,0,0,0,0
6 85,6_85,W5,1,1,0,0,0
6 85,6_85,W5,2,0,0,0,0
6 85,6_85,W5,3,0,0,0,0
6 85,6_85,W10,1,1,0,0,0
6 85,6_85,W10,2,0,0,0,0
6 85,6_85,W10,3,0,0,0,0
6 88,6_88,N5,1,1,0,1,0
6 88,6_88,N5,2,0,0,0,0
6 88,6_88,N5,3,0,0,0,0
6 88,6_88,N10,1,0,0,0,0
6 88,6_88,N10,2,0,0,0,0
6 88,6_88,N10,3,0,0,0,0
6 88,6_88,E5,1,0,0,0,0
6 88,6_88,E5,2,0,0,0,0
6 88,6_88,E5,3,0,0,0,0
6 88,6_88,E10,1,1,0,0,0
6 88,6_88,E10,2,0,0,0,0
6 88,6_88,E10,3,0,0,0,0
6 88,6_88,S5,1,1,0,0,0
6 88,6_88,S5,2,0,0,0,0
6 88,6_88,S5,3,0,0,0,0
6 88,6_88,S10,1,0,0,0,0
6 88,6_88,S10,2,0,0,0,0
6 88,6_88,S10,3,0,0,0,0
6 88,6_88,W5,1,1,0,0,0
6 88,6_88,W5,2,0,0,0,0
6 88,6_88,W5,3,0,0,0,0
6 88,6_88,W10,1,1,0,1,0
6 88,6_88,W10,2,0,0,0,0
6 88,6_88,W10,3,0,0,0,0
6 89,6_89,N5,1,0,0,0,0
6 89,6_89,N5,2,1,0,0,0
6 89,6_89,N5,3,0,0,0,0
6 89,6_89,N10,1,1,0,0,0
6 89,6_89,N10,2,1,0,0,0
6 89,6_89,N10,3,0,0,0,0
6 89,6_89,E5,1,0,0,0,0
6 89,6_89,E5,2,0,0,0,0
6 89,6_89,E5,3,0,0,0,0
6 89,6_89,E10,1,0,0,0,0
6 89,6_89,E10,2,0,0,0,0
6 89,6_89,E10,3,0,0,0,0
6 89,6_89,S5,1,0,0,0,0
6 89,6_89,S5,2,0,0,0,0
6 89,6_89,S5,3,0,0,0,0
6 89,6_89,S10,1,0,0,0,0
6 89,6_89,S10,2,0,0,0,0
6 89,6_89,S10,3,0,0,0,0
6 89,6_89,W5,1,0,1,0,0
6 89,6_89,W5,2,0,0,0,0
6 89,6_89,W5,3,0,0,0,0
6 89,6_89,W10,1,0,0,0,0
6 89,6_89,W10,2,1,0,0,0
6 89,6_89,W10,3,0,0,0,0
6 90,6_90,N5,1,0,0,0,0
6 90,6_90,N5,2,0,0,0,0
6 90,6_90,N5,3,0,0,0,0
6 90,6_90,N10,1,1,0,0,0
6 90,6_90,N10,2,0,0,0,0
6 90,6_90,N10,3,0,0,0,0
6 90,6_90,E5,1,1,0,0,0
6 90,6_90,E5,2,0,0,0,0
6 90,6_90,E5,3,0,0,0,0
6 90,6_90,E10,1,1,0,0,0
6 90,6_90,E10,2,0,0,0,0
6 90,6_90,E10,3,0,0,0,0
6 90,6_90,S5,1,1,0,0,0
6 90,6_90,S5,2,0,0,0,0
6 90,6_90,S5,3,0,0,0,0
6 90,6_90,S10,1,1,0,1,0
6 90,6_90,S10,2,0,0,0,0
6 90,6_90,S10,3,0,0,0,0
6 90,6_90,W5,1,0,0,0,0
6 90,6_90,W5,2,0,0,0,0
6 90,6_90,W5,3,0,0,0,0
6 90,6_90,W10,1,1,0,0,0
6 90,6_90,W10,2,0,0,0,0
6 90,6_90,W10,3,0,0,0,0
6 91,6_91,N5,1,1,0,0,0
6 91,6_91,N5,2,0,0,0,0
6 91,6_91,N5,3,0,0,0,0
6 91,6_91,N10,1,1,0,0,0
6 91,6_91,N10,2,0,0,0,0
6 91,6_91,N10,3,0,0,0,0
6 91,6_91,E5,1,1,0,1,0
6 91,6_91,E5,2,0,0,0,0
6 91,6_91,E5,3,0,0,0,0
6 91,6_91,E10,1,1,0,0,0
6 91,6_91,E10,2,0,0,0,0
6 91,6_91,E10,3,0,0,0,0
6 91,6_91,S5,1,1,0,0,0
6 91,6_91,S5,2,0,0,0,0
6 91,6_91,S5,3,0,0,0,0
6 91,6_91,S10,1,1,1,0,0
6 91,6_91,S10,2,0,0,0,0
6 91,6_91,S10,3,0,0,0,0
6 91,6_91,W5,1,0,0,0,0
6 91,6_91,W5,2,0,0,0,0
6 91,6_91,W5,3,0,0,0,0
6 91,6_91,W10,1,1,0,1,0
6 91,6_91,W10,2,0,0,0,0
6 91,6_91,W10,3,0,0,0,0
6 92,6_92,N5,1,1,1,0,0
6 92,6_92,N5,2,0,0,0,0
6 92,6_92,N5,3,0,0,0,0
6 92,6_92,N10,1,1,0,0,0
6 92,6_92,N10,2,1,0,0,0
6 92,6_92,N10,3,0,0,0,0
6 92,6_92,E5,1,1,0,0,0
6 92,6_92,E5,2,0,0,0,0
6 92,6_92,E5,3,0,0,0,0
6 92,6_92,E10,1,1,0,0,0
6 92,6_92,E10,2,0,0,0,0
6 92,6_92,E10,3,0,0,0,0
6 92,6_92,S5,1,1,0,0,0
6 92,6_92,S5,2,0,0,0,0
6 92,6_92,S5,3,0,0,0,0
6 92,6_92,S10,1,1,0,0,0
6 92,6_92,S10,2,0,0,0,0
6 92,6_92,S10,3,0,0,0,0
6 92,6_92,W5,1,1,0,0,0
6 92,6_92,W5,2,0,0,0,0
6 92,6_92,W5,3,0,0,0,0
6 92,6_92,W10,1,0,0,0,0
6 92,6_92,W10,2,0,0,0,0
6 92,6_92,W10,3,0,0,0,0
6 93,6_93,N5,1,0,0,0,0
6 93,6_93,N5,2,0,0,0,0
6 93,6_93,N5,3,0,0,0,0
6 93,6_93,N10,1,1,0,0,0
6 93,6_93,N10,2,0,0,1,0
6 93,6_93,N10,3,0,0,0,0
6 93,6_93,E5,1,1,0,0,0
6 93,6_93,E5,2,0,2,0,0
6 93,6_93,E5,3,0,0,0,0
6 93,6_93,E10,1,1,0,0,0
6 93,6_93,E10,2,0,0,0,0
6 93,6_93,E10,3,0,0,0,0
6 93,6_93,S5,1,0,0,0,0
6 93,6_93,S5,2,0,0,1,0
6 93,6_93,S5,3,0,0,0,0
6 93,6_93,S10,1,1,0,1,0
6 93,6_93,S10,2,0,0,0,0
6 93,6_93,S10,3,0,0,0,0
6 93,6_93,W5,1,1,0,0,0
6 93,6_93,W5,2,0,0,0,0
6 93,6_93,W5,3,0,0,0,0
6 93,6_93,W10,1,1,0,0,0
6 93,6_93,W10,2,0,0,0,0
6 93,6_93,W10,3,0,0,0,0
6 96,6_96,N5,1,1,0,1,0
6 96,6_96,N5,2,0,0,0,0
6 96,6_96,N5,3,0,0,0,0
6 96,6_96,N10,1,1,0,0,0
6 96,6_96,N10,2,0,0,0,0
6 96,6_96,N10,3,0,0,0,0
6 96,6_96,E5,1,1,0,1,0
6 96,6_96,E5,2,0,0,0,0
6 96,6_96,E5,3,0,1,0,0
6 96,6_96,E10,1,0,0,0,0
6 96,6_96,E10,2,0,0,0,0
6 96,6_96,E10,3,0,0,0,0
6 96,6_96,S5,1,0,0,1,0
6 96,6_96,S5,2,0,1,1,0
6 96,6_96,S5,3,0,0,1,0
6 96,6_96,S10,1,1,0,1,0
6 96,6_96,S10,2,0,0,1,0
6 96,6_96,S10,3,0,0,1,0
6 96,6_96,W5,1,0,0,1,0
6 96,6_96,W5,2,0,0,1,0
6 96,6_96,W5,3,0,0,0,0
6 96,6_96,W10,1,0,0,0,0
6 96,6_96,W10,2,0,0,0,0
6 96,6_96,W10,3,0,0,0,0
